Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2000:Q4,NoHS,2038736,2363031,859133,230734,185245,461064,94155,182332,350368,324295,208670,112300,3325
2001:Q1,College,25325681,28908469,7228535,1528152,5885727,3735232,2156371,3326019,5048433,3582788,2611830,716430,254528
2001:Q1,SomeCollege,7527348,9198983,2686947,705561,1089547,1636895,674531,842745,1562757,1671636,1107732,474456,89448
2001:Q1,HS,7042778,8493035,2759579,779595,771603,1550153,541791,734812,1355502,1450257,967956,448975,33326
2001:Q1,NoHS,2087927,2413118,894698,233424,170802,475087,91632,185343,362132,325190,213842,109863,1485
2001:Q2,College,26243335,29954727,7503697,1558795,6407784,3798535,2248952,3390992,5045972,3711392,2713489,741362,256541
2001:Q2,SomeCollege,7651021,9350828,2724115,705406,1158031,1658748,694933,842269,1567326,1699807,1132134,475629,92044
2001:Q2,HS,7164190,8645813,2797353,784047,824585,1581964,558127,737034,1362703,1481623,994187,457935,29501
2001:Q2,NoHS,2128544,2461503,908665,230531,188800,486146,95189,188118,364054,332959,222391,109323,1245
2001:Q3,College,25595537,29479443,7779103,1594010,5413651,3853874,2087776,3453174,5297855,3883906,2815184,760065,308657
2001:Q3,SomeCollege,7491278,9220329,2776599,704810,970821,1675830,633330,841621,1617317,1729051,1141042,476628,111381
2001:Q3,HS,6962341,8480755,2824356,788765,647489,1604534,503430,737829,1374352,1518414,1022910,468562,26942
2001:Q3,NoHS,2108466,2452265,923239,223728,163531,495313,92116,190449,363889,343799,231364,109097,3338
2001:Q4,College,26737427,30676708,8008241,1621444,6137586,3941007,2191687,3434872,5341871,3939281,2884066,795664,259551
2001:Q4,SomeCollege,7674374,9447237,2833977,714764,1077501,1689966,662481,852158,1616390,1772863,1186535,495135,91193
2001:Q4,HS,7163225,8699783,2862978,797733,737013,1645447,534555,729130,1392927,1536558,1023344,486803,26411
2001:Q4,NoHS,2163511,2509748,950492,230319,178728,483929,92050,190302,383928,346237,230990,114224,1023
2002:Q1,College,27188519,31217947,8260853,1640797,6189931,4012893,2267667,3481310,5364497,4029429,2974365,795586,259478
2002:Q1,SomeCollege,7750648,9542584,2890955,721516,1071181,1695524,680016,874045,1609347,1791936,1211784,492596,87556
2002:Q1,HS,7249156,8800872,2908021,799935,726326,1672423,555308,728973,1409887,1551716,1041708,483443,26565
2002:Q1,NoHS,2191711,2539039,976570,236025,174479,469971,90237,191513,400244,347328,234551,111890,887
2002:Q2,College,26766908,30901350,8499045,1664711,5623468,4081550,2128062,3501241,5403273,4134442,3084345,810751,239346
2002:Q2,SomeCollege,7642810,9470177,2943623,731020,964925,1699432,632068,891951,1607158,1827367,1248702,501302,77363
2002:Q2,HS,7157634,8742613,2943625,804640,627459,1694988,519249,724551,1428101,1584979,1066532,492110,26337
2002:Q2,NoHS,2184756,2537906,999018,242601,153782,455061,83776,191803,411865,353150,239550,113481,119
2002:Q3,College,25968158,30229802,8723762,1700771,4610890,4151783,1971118,3553446,5518033,4261645,3201356,829534,230755
2002:Q3,SomeCollege,7512976,9391553,3040951,738600,788269,1704570,580746,915853,1622564,1878577,1297654,509712,71211
2002:Q3,HS,7004892,8620585,2958267,812950,474879,1717455,480356,724451,1452227,1615693,1090390,498068,27235
2002:Q3,NoHS,2165422,2523865,1026291,238447,122361,439963,77063,192716,427023,358443,244221,114294,-72
2002:Q4,College,26615369,31015542,8957433,1730262,4915935,4236319,2060286,3466058,5649249,4400174,3320761,851474,227939
2002:Q4,SomeCollege,7663489,9598259,3134160,744287,826497,1717942,608340,917044,1649990,1934770,1346376,521447,66947
2002:Q4,HS,7080216,8730479,2978084,817131,498993,1749252,507268,705414,1474337,1650264,1115112,507867,27285
2002:Q4,NoHS,2182597,2546970,1051721,234525,125135,426193,77018,190124,442254,364373,248879,116220,-726
2003:Q1,College,26733997,31260149,9217983,1744045,4651674,4298173,2074643,3566250,5707380,4526152,3427691,856282,242179
2003:Q1,SomeCollege,7667784,9647315,3189516,750666,773728,1720195,611943,950420,1650848,1979531,1392193,519207,68131
2003:Q1,HS,7112116,8774198,3021938,815207,450314,1766749,514083,712446,1493462,1662082,1133603,500874,27605
2003:Q1,NoHS,2195274,2559173,1071258,239675,113780,410158,74730,192055,457516,363899,251844,112760,-705
2003:Q2,College,28092571,32856789,9475597,1767620,5507171,4370375,2270433,3631656,5833937,4764218,3578402,873699,312117
2003:Q2,SomeCollege,7907039,9974046,3269798,758655,897434,1729110,671810,978757,1668481,2067007,1451905,527934,87168
2003:Q2,HS,7300118,9005646,3060102,818879,543460,1792941,567887,715324,1507053,1705528,1173595,506974,24959
2003:Q2,NoHS,2223174,2598794,1093820,240939,128793,395427,76678,193130,470006,375620,259597,113323,2700
2003:Q3,College,28723308,33628287,9722076,1800672,5849693,4435024,2323396,3691614,5805812,4904979,3723792,889176,292011
2003:Q3,SomeCollege,8048927,10167052,3380876,766584,939199,1735520,688631,1007070,1649172,2118125,1502090,538584,77451
2003:Q3,HS,7366843,9124703,3089230,827412,571735,1817113,585910,718380,1514923,1757859,1214758,517074,26027
2003:Q3,NoHS,2233100,2615221,1120121,236203,131110,380373,75354,194140,477920,382122,267224,114842,56
2003:Q4,College,30074285,35120157,9985185,1829793,6582700,4502738,2505384,3773043,5941313,5045872,3843700,910198,291974
2003:Q4,SomeCollege,8325923,10503650,3483952,776160,1039515,1745275,746148,1039920,1672680,2177727,1557662,550140,69925
2003:Q4,HS,7579323,9381452,3134078,836466,651725,1847229,638427,725419,1548109,1802130,1242100,526431,33599
2003:Q4,NoHS,2261803,2651420,1145923,235246,141539,366191,76931,195761,489829,389617,271413,116163,2041
2004:Q1,College,31803763,36962951,10395885,1859215,6956925,4601910,2551450,3906845,6690721,5159188,3946631,911232,301325
2004:Q1,SomeCollege,8676887,10896633,3620697,789856,1084520,1773469,763537,1082495,1782060,2219746,1601648,548887,69211
2004:Q1,HS,7893690,9717062,3242656,849443,686055,1902460,658003,740634,1637810,1823372,1266814,523032,33526
2004:Q1,NoHS,2305192,2695042,1184544,239244,143683,355666,75797,198711,497398,389851,274606,113321,1924
2004:Q2,College,32182827,37516464,10723954,1896377,6891585,4712697,2579055,4113995,6598801,5333637,4097638,919445,316554
2004:Q2,SomeCollege,8848617,11134890,3783224,799840,1064113,1807515,774753,1138287,1767159,2286273,1661931,554189,70153
2004:Q2,HS,7986005,9864996,3317561,865870,663449,1935090,673718,766894,1642414,1878991,1317354,528028,33609
2004:Q2,NoHS,2326513,2725190,1223481,233024,136613,342623,74061,203441,511947,398676,283317,112878,2481
2004:Q3,College,32952453,38424823,11142412,1907407,6913542,4821365,2582443,4352081,6705573,5472370,4229783,938946,303641
2004:Q3,SomeCollege,9035973,11391818,3914496,808771,1057511,1843091,780979,1200359,1786611,2355845,1722855,567863,65127
2004:Q3,HS,8182818,10119443,3452603,873795,654163,1973402,686412,799134,1679933,1936624,1362394,542839,31391
2004:Q3,NoHS,2360933,2767327,1263565,237863,131605,330139,72289,209054,522812,406393,290372,115227,794
2004:Q4,College,34500506,40145896,11520911,1937508,7486333,4931134,2785622,4506089,6978299,5645390,4353199,959629,332562
2004:Q4,SomeCollege,9370658,11796352,4060630,828745,1136238,1910191,840445,1194247,1825856,2425693,1771651,583231,70811
2004:Q4,HS,8472295,10491141,3616295,892024,728842,1993615,726161,827487,1706717,2018847,1431406,557379,30062
2004:Q4,NoHS,2352985,2781009,1281735,239893,141615,317405,75179,210989,514193,428024,302892,119879,5253
2005:Q1,College,35032598,40771815,11881923,1954703,7506433,5001954,2793741,4661438,6971623,5739217,4452265,962477,324475
2005:Q1,SomeCollege,9512244,11990917,4181830,847544,1134448,1959916,840041,1189712,1837426,2478673,1835185,578595,64893
2005:Q1,HS,8659172,10724630,3792972,907037,731974,1995752,717029,858651,1721214,2065457,1488996,546704,29757
2005:Q1,NoHS,2348730,2783809,1297547,245799,140878,302026,74130,213371,510057,435078,312573,117198,5307
2005:Q2,College,36002174,41892504,12253751,1965286,7734045,5076270,2886177,4853317,7123658,5890330,4584780,973514,332036
2005:Q2,SomeCollege,9713084,12257061,4278607,870190,1164035,2014115,867253,1192274,1870587,2543977,1895308,586166,62503
2005:Q2,HS,8909817,11066962,3994176,923430,765526,2005762,732101,896949,1749018,2157145,1572310,553479,31356
2005:Q2,NoHS,2342301,2796300,1312131,259386,144509,287700,75077,216863,500634,453999,327301,119230,7468
2005:Q3,College,37035795,43080682,12636578,1977623,8138172,5145535,3004340,5106266,7072169,6044887,4717510,990114,337263
2005:Q3,SomeCollege,9973149,12588837,4438808,883700,1220223,2067829,901062,1205674,1871541,2615688,1956934,598701,60053
2005:Q3,HS,9175771,11435178,4194623,937673,826190,2016819,754081,945484,1760308,2259407,1660870,566635,31902
2005:Q3,NoHS,2341807,2816740,1337834,258912,151818,273469,76283,221898,496525,474933,342677,122935,9321
2005:Q4,College,37940219,44101342,12971854,1992324,8269625,5213078,3107655,5302271,7244534,6161123,4829007,1004079,328037
2005:Q4,SomeCollege,10236311,12909298,4586738,899195,1236803,2122335,932043,1210540,1921644,2672987,2010529,610320,52138
2005:Q4,HS,9425913,11784412,4386454,955214,850452,2029787,774161,988528,1799815,2358499,1744355,579690,34454
2005:Q4,NoHS,2337402,2830075,1360532,259493,153884,259464,77494,225973,493235,492673,356507,126465,9701
2006:Q1,College,39204550,45522868,12993181,1996000,9231345,5283108,3205503,5396740,7416990,6318318,4959457,1007587,351274
2006:Q1,SomeCollege,10437237,13173112,4579072,920379,1375879,2179380,962343,1199470,1956588,2735874,2065016,615448,55410
2006:Q1,HS,9672781,12137571,4482705,971678,998620,2046199,793992,1019326,1825051,2464790,1842151,586430,36209
2006:Q1,NoHS,2315023,2829799,1346557,272799,172492,245911,78751,228087,485202,514776,372917,128120,13739
2006:Q2,College,39196335,45666120,13135307,2009740,8961409,5345110,3201144,5530250,7483160,6469785,5089044,1014310,366431
2006:Q2,SomeCollege,10508549,13312142,4666886,936051,1333661,2232741,959977,1195007,1987819,2803593,2129038,618529,56026
2006:Q2,HS,9739671,12306219,4610369,990012,965728,2057549,786191,1056057,1840313,2566547,1939590,588262,38695
2006:Q2,NoHS,2277090,2811408,1352436,273539,166705,231712,77725,231051,478240,534318,388977,128511,16830
2006:Q3,College,39887969,46492862,13222462,2025672,9245856,5415997,3296956,5686475,7599443,6604893,5183576,1043103,378214
2006:Q3,SomeCollege,10686958,13557489,4744080,951267,1372831,2290961,989606,1194264,2014480,2870531,2180361,634318,55852
2006:Q3,HS,9916052,12579856,4714168,1008914,1016062,2074039,805465,1096115,1865094,2663804,2021230,601695,40879
2006:Q3,NoHS,2244975,2798303,1354075,272595,171871,218266,78917,234441,468138,553328,401495,132324,19509
2006:Q4,College,40855803,47566022,13233908,2031332,9937496,5492943,3442135,5826827,7601380,6710219,5237001,1059844,413374
2006:Q4,SomeCollege,10891928,13811180,4762886,966986,1471674,2351920,1034157,1190739,2032818,2919253,2209648,646605,63000
2006:Q4,HS,10142103,12886678,4793901,1022647,1130444,2092462,837409,1133533,1876281,2744575,2083706,614491,46378
2006:Q4,NoHS,2222468,2792732,1343226,277542,185007,205195,81055,237357,463351,570265,409897,135776,24592
2007:Q1,College,41623087,48410672,13083665,2032838,10423367,5563539,3503247,5885184,7918832,6787585,5319381,1059394,408810
2007:Q1,SomeCollege,11010178,13953004,4693809,986661,1539237,2408118,1051241,1173502,2100436,2942827,2242036,642041,58750
2007:Q1,HS,10276085,13085707,4811835,1035101,1213674,2102579,845070,1158044,1919404,2809622,2160023,605273,44326
2007:Q1,NoHS,2183216,2763165,1311332,289963,193830,191261,81248,238312,457219,579949,421006,133464,25479
2007:Q2,College,42041919,48957951,12990487,2041575,10711398,5628156,3659138,5953802,7973395,6916032,5398837,1072935,444260
2007:Q2,SomeCollege,11078479,14077156,4663175,1004654,1576147,2460208,1099392,1157244,2116336,2998677,2278260,652280,68137
2007:Q2,HS,10369276,13257057,4834095,1048021,1263884,2136051,878249,1181830,1914926,2887780,2229400,615487,42893
2007:Q2,NoHS,2138677,2736162,1286444,297064,198370,185330,83601,239125,446227,597485,430796,136264,30425
2007:Q3,College,42722016,49727350,12867600,2051938,10820402,5692134,3738904,5988546,8567826,7005334,5474433,1110635,420266
2007:Q3,SomeCollege,11199854,14243327,4633170,1018971,1584714,2508980,1121323,1134637,2241533,3043473,2316071,672577,54825
2007:Q3,HS,10411092,13384426,4826040,1057175,1281867,2162490,887588,1197733,1971532,2973334,2289957,631430,51947
2007:Q3,NoHS,2091131,2700254,1258762,299273,198913,178869,84015,238766,441656,609123,438987,140910,29226
2007:Q4,College,42395726,49502469,12744193,2063829,10313357,5769821,3711046,5920905,8979317,7106743,5542295,1132869,431579
2007:Q4,SomeCollege,11008089,14101182,4537316,1032661,1495943,2500925,1090150,1118937,2325250,3093093,2345625,686850,60618
2007:Q4,HS,10291164,13289219,4763119,1072314,1194391,2198785,876190,1203816,1980605,2998056,2298309,646553,53194
2007:Q4,NoHS,2048971,2659567,1226863,305138,180514,186595,81459,235328,443670,610595,438755,143205,28635
2008:Q1,College,41292307,48495976,12421942,2086195,9553340,5844229,3545667,5579692,9464911,7203669,5598681,1140945,464043
2008:Q1,SomeCollege,10664072,13789458,4401236,1044042,1369002,2487405,1012853,1057907,2417014,3125386,2367469,684059,73858
2008:Q1,HS,9984557,12970429,4597798,1088434,1064680,2225058,823629,1165466,2005363,2985872,2294123,637570,54179
2008:Q1,NoHS,1972528,2578302,1178838,303813,157618,193266,75712,225587,443468,605774,436324,139434,30016
2008:Q2,College,40636736,47830008,12150212,2107440,9223842,5932721,3554350,5467080,9394363,7193272,5625877,1144343,423052
2008:Q2,SomeCollege,10445004,13545781,4301118,1048094,1304719,2478408,988179,1032817,2392445,3100777,2349372,690125,61280
2008:Q2,HS,9780573,12752247,4435294,1097641,1002691,2254605,816338,1157721,1987958,2971673,2276446,645744,49483
2008:Q2,NoHS,1903244,2498823,1137148,294634,143198,200446,73500,220323,429574,595579,431177,140241,24161
2008:Q3,College,39136999,46439892,11908484,2122272,8094570,6016923,3358533,5250417,9688693,7302893,5635080,1168880,498933
2008:Q3,SomeCollege,10004883,13151214,4169269,1056317,1124937,2464177,904196,990224,2442093,3146331,2362734,694942,88655
2008:Q3,HS,9451477,12387341,4288311,1103921,819886,2274996,755237,1131506,2013484,2935864,2234113,641949,59802
2008:Q3,NoHS,1822565,2411984,1091713,294259,115360,206551,67672,212501,423928,589419,421952,138042,29425
2008:Q4,College,37243385,44416208,11696773,2119300,6411539,6090593,2995608,4973212,10129184,7172823,5626254,1177445,369124
2008:Q4,SomeCollege,9529242,12622214,4029848,1056833,869791,2441721,769246,937390,2517385,3092971,2358420,694591,39960
2008:Q4,HS,9027112,11915580,4152159,1096060,571428,2282764,650185,1093618,2069366,2888468,2181723,636411,70334
2008:Q4,NoHS,1751373,2311519,1046240,293064,80711,211117,58120,203101,419165,560146,410863,135343,13940
2009:Q1,College,36125141,43297935,11486824,2120169,5726200,6151614,2919947,4683781,10209400,7172794,5655445,1170902,346447
2009:Q1,SomeCollege,9184140,12269195,3905117,1055362,759889,2410377,724653,882352,2531445,3085055,2375530,675583,33942
2009:Q1,HS,8784436,11596176,4009010,1087734,472869,2277596,622779,1051771,2074417,2811739,2143417,605338,62984
2009:Q1,NoHS,1684978,2223755,1002822,288014,64205,214075,55279,193224,406136,538777,402634,126319,9824
2009:Q2,College,36729524,43932930,11311693,2131527,6933379,6241146,3216063,4242700,9856423,7203406,5678180,1164013,361213
2009:Q2,SomeCollege,9161559,12238595,3814181,1054086,912473,2393082,785785,802631,2476357,3077036,2367614,668094,41328
2009:Q2,HS,8790506,11557114,3871563,1083553,620487,2289538,687590,984151,2020231,2766608,2106603,594405,65600
2009:Q2,NoHS,1654791,2180922,965563,278808,75367,218943,59908,179703,402629,526131,394415,122362,9354
2009:Q3,College,38252683,45498393,11201641,2139878,8158296,6335388,3536258,4130197,9996735,7245710,5682643,1182773,380294
2009:Q3,SomeCollege,9255733,12341726,3751891,1048901,1065376,2377152,852868,776454,2469084,3085993,2366896,669423,49674
2009:Q3,HS,8942721,11655780,3757151,1075508,777030,2302606,758066,967451,2017968,2713059,2056106,586992,69961
2009:Q3,NoHS,1622101,2134585,934998,266623,86140,223748,64715,173656,384706,512485,383804,119523,9158
2009:Q4,College,38569538,45859287,11171319,2154809,8416731,6419360,3685645,4010770,10000653,7289749,5696917,1190747,402085
2009:Q4,SomeCollege,9168027,12250218,3669791,1058479,1083300,2354870,870753,749388,2463638,3082191,2354144,667969,60078
2009:Q4,HS,8947686,11613035,3686745,1078020,799595,2307486,785497,949283,2006408,2665349,2015493,579640,70216
2009:Q4,NoHS,1598506,2099438,905325,268711,82541,227356,66435,167480,381589,500932,374749,116661,9522
2010:Q1,College,39573704,46869334,11194974,2160416,8928438,6570709,3840355,4101701,10072741,7295630,5669156,1176652,449822
2010:Q1,SomeCollege,9254237,12292610,3628479,1057166,1135289,2368437,887245,756614,2459380,3038373,2321373,650956,66044
2010:Q1,HS,9072384,11695880,3632165,1070976,857714,2358128,812859,965222,1998816,2623496,1957699,555676,110121
2010:Q1,NoHS,1581831,2063040,883396,262146,82313,235953,67931,166235,365066,481208,362389,109773,9046
2010:Q2,College,39185183,46497790,11220087,2159490,8208524,6693906,3714945,4330421,10170417,7312607,5673483,1174147,464977
2010:Q2,SomeCollege,9062599,12080067,3580820,1054192,1020374,2369642,825041,785993,2444005,3017468,2297765,647388,72315
2010:Q2,HS,8973007,11554375,3583407,1060889,744566,2408704,771636,1003597,1981577,2581368,1918572,549812,112984
2010:Q2,NoHS,1538492,2007151,861102,256238,65805,243991,65039,168057,346919,468658,353255,107106,8297
2010:Q3,College,40801876,48126835,11203446,2165279,9198727,6844317,3994681,4449161,10271224,7324959,5666603,1194683,463673
2010:Q3,SomeCollege,9210148,12223803,3536620,1051786,1136035,2385644,877353,797892,2438473,3013654,2281133,653206,79315
2010:Q3,HS,9226646,11749785,3519914,1055213,868706,2479092,831688,1025215,1969957,2523139,1873854,549877,99408
2010:Q3,NoHS,1527798,1984391,838250,248003,71497,253802,69082,167424,336332,456593,343100,105961,7532
2010:Q4,College,41953344,49274074,11095410,2177786,9965656,6907756,4186750,4561494,10379223,7320730,5594790,1251748,474192
2010:Q4,SomeCollege,9498674,12505228,3467402,1054181,1259307,2455889,950601,830852,2486995,3006553,2225539,691285,89729
2010:Q4,HS,9381575,11911942,3460966,1054193,946115,2579133,887664,1017647,1966224,2530367,1841724,590142,98501
2010:Q4,NoHS,1526367,1979292,816593,249281,78887,260583,72688,162229,339031,452925,330227,113636,9062
2011:Q1,College,42752315,50093323,10934028,2202266,10641053,6908652,4304251,4643476,10459598,7341008,5592819,1257641,490548
2011:Q1,SomeCollege,9704927,12682109,3406336,1058274,1372471,2494207,997578,859784,2493458,2977182,2187812,684602,104768
2011:Q1,HS,9483370,11996757,3381501,1060335,1011347,2640612,922539,1005884,1974539,2513388,1847223,577171,88994
2011:Q1,NoHS,1511737,1956304,794906,247365,85080,262775,74049,156481,335649,444567,323908,108894,11765
2011:Q2,College,42981460,50306347,10897290,2221759,10615834,6903969,4306851,4648543,10712101,7324886,5574488,1270741,479657
2011:Q2,SomeCollege,9827283,12781710,3354993,1067421,1391027,2530927,1017258,877208,2542876,2954427,2153896,690768,109763
2011:Q2,HS,9509332,12014422,3358094,1067418,977220,2700893,932205,982934,1995658,2505090,1843985,583281,77824
2011:Q2,NoHS,1499738,1936316,779867,252451,82322,264736,74491,149406,333043,436578,316332,108287,11959
2011:Q3,College,41571766,48899824,10841483,2250281,9090343,6872828,3990828,4709394,11144667,7328058,5560386,1300337,467335
2011:Q3,SomeCollege,9715416,12649732,3369068,1065165,1202873,2554942,944316,904292,2609076,2934317,2120051,702427,111839
2011:Q3,HS,9228936,11745723,3311361,1073116,739904,2745485,862988,968360,2044509,2516786,1844458,591040,81288
2011:Q3,NoHS,1453000,1882123,772833,242067,61671,265062,70096,143579,326814,429123,309677,108370,11076
2011:Q4,College,42491065,49813342,10776462,2262226,9643840,6877779,4145160,4853576,11254299,7322277,5546324,1327972,447981
2011:Q4,SomeCollege,9963139,12882985,3326894,1066895,1301750,2599307,1008924,945563,2633652,2919847,2092218,716009,111620
2011:Q4,HS,9361870,11895669,3276410,1073469,785014,2814684,910496,965303,2070293,2533798,1843651,602935,87212
2011:Q4,NoHS,1454764,1876817,759927,242108,66217,268247,73002,139357,327958,422053,303304,109309,9440
2012:Q1,College,43834335,51153472,10704718,2276469,10817944,6892744,4394930,4888773,11177894,7319137,5527474,1332369,459294
2012:Q1,SomeCollege,10296451,13178022,3259754,1075861,1489698,2650121,1108219,970092,2624278,2881571,2046006,712091,123474
2012:Q1,HS,9598118,12118065,3244915,1078011,914008,2890311,984708,945791,2060321,2519946,1845924,594566,79456
