Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2012:Q1,White,87.7,85.8,82.4,79.4,91.8,80.7,84.3,88.8,89.9,76.4,77,70.6,92,84.32603380016128
2012:Q1,Black,4.1,4.6,5.1,6.7,1.3,9.9,5.2,2.2,2.8,7.3,6.2,12.4,2.2,5.200744142693854
2012:Q1,Hispanic,2,2.7,4.1,6,1,2.9,2.7,2.5,1.4,5.8,5.9,6.8,1.3,2.696230321758711
2012:Q1,Other,6.2,6.9,8.4,7.9,5.9,6.5,7.8,6.5,5.8,10.4,10.9,10.2,4.4,7.776991735386147
2012:Q2,White,87.8,85.9,82.4,79.6,91.9,80.8,84.6,88.7,90,76.6,77.1,71,92.2,84.64954707984589
2012:Q2,Black,4,4.6,5,6.6,1.4,9.9,5.1,2.3,2.8,7.3,6.3,12.3,2.1,5.05481966777895
2012:Q2,Hispanic,2,2.6,4.1,5.9,1,2.8,2.5,2.4,1.4,5.7,5.8,6.6,1.2,2.5254791816763893
2012:Q2,Other,6.2,6.9,8.5,7.9,5.7,6.5,7.8,6.5,5.9,10.4,10.9,10.1,4.4,7.770154070698779
2012:Q3,White,87.9,86,82.4,79.8,92,80.9,84.6,88.5,90.2,76.5,77,71.2,92.6,84.60948169985744
2012:Q3,Black,4,4.5,4.9,6.5,1.4,9.9,5.2,2.4,2.7,7.5,6.4,12.3,2,5.197448670404804
2012:Q3,Hispanic,1.9,2.6,4,5.8,1,2.7,2.4,2.5,1.3,5.7,5.8,6.5,1.2,2.3882222949403538
2012:Q3,Other,6.2,6.9,8.7,7.9,5.5,6.5,7.8,6.6,5.8,10.3,10.9,10,4.2,7.8048473347974
2012:Q4,White,87.8,86,82.4,79.9,92.2,81,84.7,88.4,90.1,76.8,77.3,71.7,92.7,84.72448943436724
2012:Q4,Black,4,4.5,4.9,6.5,1.5,9.9,5.2,2.4,2.7,7.4,6.3,12.2,1.7,5.203805961265251
2012:Q4,Hispanic,1.9,2.5,4,5.7,1,2.5,2.2,2.5,1.3,5.5,5.6,6.2,1.1,2.2397329819980185
2012:Q4,Other,6.3,6.9,8.7,7.9,5.4,6.6,7.8,6.7,5.9,10.3,10.8,9.9,4.5,7.831971622369488
2013:Q1,White,87.8,86,82.2,79.8,92.2,80.9,84.6,88.3,90,76.3,76.6,71.6,93.2,84.57597307387145
2013:Q1,Black,4,4.5,4.9,6.6,1.5,9.9,5.4,2.5,2.7,7.7,6.7,12.2,1.6,5.42708594312488
2013:Q1,Hispanic,1.9,2.5,4.1,5.6,0.9,2.4,2.1,2.5,1.3,5.7,5.8,6.3,1.1,2.1249011044943824
2013:Q1,Other,6.4,7,8.8,7.9,5.4,6.7,7.9,6.8,6.1,10.3,10.9,9.8,4.1,7.87203987850929
2013:Q2,White,87.6,85.9,82,79.9,92.3,80.7,84.7,88,89.8,76.4,76.6,72,93.5,84.66931906528377
2013:Q2,Black,4,4.6,4.9,6.6,1.5,9.9,5.4,2.5,2.8,7.7,6.8,12.1,1.5,5.444684010609407
2013:Q2,Hispanic,1.9,2.5,4.1,5.6,0.9,2.4,2,2.5,1.3,5.6,5.8,6.2,1.1,1.9830922547989551
2013:Q2,Other,6.5,7.1,9,7.9,5.2,7,7.9,6.9,6.2,10.3,10.9,9.7,3.9,7.9029046693078575
2013:Q3,White,87.5,85.8,81.9,80.1,92.4,80.5,84.5,87.7,89.7,76.3,76.4,72.1,93.9,84.51118231135382
2013:Q3,Black,4,4.6,4.8,6.4,1.5,9.9,5.7,2.6,2.8,7.8,6.9,12.2,1.3,5.655906730520137
2013:Q3,Hispanic,1.9,2.4,4.1,5.5,0.9,2.3,1.9,2.6,1.3,5.6,5.8,6.1,1,1.8810540689110384
2013:Q3,Other,6.7,7.2,9.1,7.9,5.2,7.3,8,7.1,6.3,10.3,10.9,9.7,3.8,7.951856889215001
2013:Q4,White,87.2,85.6,81.7,80,92.4,80.1,83.9,87.9,89.3,76.3,76.3,71.6,93.8,83.94293658838102
2013:Q4,Black,4.1,4.6,4.9,6.5,1.5,9.8,5.9,2.6,2.9,7.9,6.9,12.3,1.7,5.862274831206118
2013:Q4,Hispanic,2,2.5,4.2,5.6,1,2.5,2.1,2.5,1.4,5.6,5.8,6.2,1.4,2.1369369972993235
2013:Q4,Other,6.7,7.2,9.2,7.9,5.1,7.5,8.1,7,6.4,10.2,10.9,9.8,3.1,8.05785158311354
2014:Q1,White,87.1,85.5,81.6,79.8,92.3,79.8,83.6,88.2,88.9,76.1,76.3,71,93.3,83.61161788365973
2014:Q1,Black,4.1,4.6,5,6.7,1.5,9.8,5.9,2.5,3.1,7.9,6.9,12.6,1.7,5.876192438298135
2014:Q1,Hispanic,2.1,2.6,4.3,5.6,1.1,2.7,2.4,2.4,1.6,5.7,5.8,6.4,1.5,2.350600764944092
2014:Q1,Other,6.8,7.3,9.2,7.9,5.1,7.7,8.2,6.8,6.5,10.3,11,9.9,3.5,8.161588913098042
2014:Q2,White,86.9,85.3,81.4,79.6,92.3,79.4,83.2,88.4,88.5,76,76.3,70.6,92.5,83.19740517931787
2014:Q2,Black,4.1,4.7,5,6.8,1.4,9.9,6,2.5,3.2,7.9,6.8,12.8,1.8,5.966466360353517
2014:Q2,Hispanic,2.2,2.7,4.4,5.6,1.1,2.8,2.6,2.4,1.7,5.7,5.8,6.5,1.6,2.567767688204636
2014:Q2,Other,6.8,7.3,9.2,7.9,5.2,7.8,8.3,6.8,6.6,10.4,11,10.1,4.1,8.268360772123984
2014:Q3,White,86.7,85.1,81.2,79.4,92.3,79.1,83,88.4,88.1,75.5,76.2,70,90.8,82.96177620921169
2014:Q3,Black,4.2,4.7,5.1,7,1.4,9.9,5.9,2.5,3.3,8,6.8,13.1,1.6,5.895281506968107
2014:Q3,Hispanic,2.3,2.8,4.5,5.7,1.2,3,2.8,2.3,1.8,5.8,5.9,6.7,1.5,2.7663014903886594
2014:Q3,Other,6.9,7.4,9.3,7.9,5.1,8,8.4,6.8,6.7,10.6,11.1,10.2,6.1,8.376640793431541
2014:Q4,White,86.5,84.9,81,79.1,92.2,78.7,82.6,88.5,87.7,75.2,76.1,69.4,89.7,82.5751820677221
2014:Q4,Black,4.2,4.7,5.2,7.2,1.4,9.9,6,2.5,3.5,8.1,6.8,13.3,1.6,5.955488061822177
2014:Q4,Hispanic,2.4,2.9,4.5,5.8,1.3,3.2,3,2.3,2,5.9,5.9,6.9,1.6,2.9757243443981647
2014:Q4,Other,6.9,7.5,9.3,8,5.1,8.2,8.5,6.8,6.9,10.8,11.2,10.4,7.1,8.493605526057555
2015:Q1,White,86.2,84.7,80.7,78.8,92.2,78.3,82.2,88.5,87.1,74.9,75.9,68.8,88.7,82.21099411589616
2015:Q1,Black,4.2,4.8,5.3,7.4,1.4,10,6,2.4,3.6,8.2,6.8,13.6,1.7,6.003369876233658
2015:Q1,Hispanic,2.5,3,4.6,5.8,1.4,3.3,3.2,2.3,2.1,6.1,6,7.1,1.8,3.1788146745002623
2015:Q1,Other,7,7.5,9.4,8,5.1,8.4,8.6,6.7,7.1,10.9,11.2,10.5,7.8,8.606821333369922
2015:Q2,White,86,84.4,80.5,78.5,92.1,77.9,81.9,88.6,86.6,74.5,75.6,68.3,87.8,81.89783346918315
2015:Q2,Black,4.3,4.9,5.4,7.6,1.4,10,6,2.4,3.8,8.3,6.9,13.7,1.8,5.984807692145641
2015:Q2,Hispanic,2.7,3.1,4.8,5.9,1.4,3.5,3.4,2.3,2.3,6.2,6.1,7.3,1.9,3.383196297758255
2015:Q2,Other,7.1,7.6,9.4,8,5.1,8.5,8.7,6.7,7.3,11,11.3,10.7,8.5,8.734162540912948
2015:Q3,White,85.7,84.1,80.2,78.4,92.1,77.6,81.8,88.7,86.3,74,75.4,67.7,86.5,81.78634964312468
2015:Q3,Black,4.3,4.9,5.4,7.6,1.4,10,5.7,2.4,3.9,8.5,7,14,1.9,5.738990774522375
2015:Q3,Hispanic,2.8,3.3,4.8,6,1.6,3.7,3.6,2.3,2.4,6.3,6.2,7.5,2.1,3.597248415127505
2015:Q3,Other,7.1,7.7,9.5,8,4.9,8.7,8.9,6.6,7.4,11.2,11.4,10.8,9.6,8.877411167225443
2015:Q4,White,85.5,83.9,80,78.2,92,77.2,81.3,88.8,85.8,73.7,75.2,67.2,84.9,81.33063993966302
2015:Q4,Black,4.4,5,5.5,7.7,1.4,10.1,5.9,2.4,4,8.5,7,14.2,2.1,5.8663685720909156
2015:Q4,Hispanic,2.9,3.4,4.8,6.1,1.6,3.9,3.8,2.2,2.6,6.5,6.3,7.7,2.3,3.7974500723000926
2015:Q4,Other,7.2,7.8,9.6,8,4.9,8.9,9,6.6,7.6,11.3,11.5,10.9,10.7,9.00554141594597
2016:Q1,White,85.3,83.7,79.8,77.9,92,76.8,81,89,85.4,73.3,74.9,66.6,83.6,80.9633818528246
2016:Q1,Black,4.4,5,5.6,7.9,1.3,10.1,5.9,2.4,4.2,8.7,7.1,14.5,2.3,5.911514112510114
2016:Q1,Hispanic,3,3.5,4.9,6.2,1.7,4,4,2.1,2.7,6.6,6.4,8,2.5,3.993166259755384
2016:Q1,Other,7.3,7.9,9.7,8,4.9,9.1,9.1,6.4,7.7,11.4,11.6,11,11.6,9.131937774909902
2016:Q2,White,85.1,83.4,79.5,77.5,91.9,76.5,80.6,89.1,85,72.9,74.6,66.1,82.8,80.57233750398312
2016:Q2,Black,4.5,5.1,5.7,8.2,1.3,10.1,6,2.4,4.3,8.8,7.2,14.6,2.4,5.98149171398766
2016:Q2,Hispanic,3.1,3.6,5.1,6.2,1.8,4.2,4.2,2.1,2.8,6.7,6.5,8.1,2.6,4.1821271823350585
2016:Q2,Other,7.3,7.9,9.7,8.1,5,9.2,9.3,6.4,7.9,11.6,11.7,11.1,12.1,9.264043599694164
2016:Q3,White,84.9,83.3,79.3,77.6,91.9,76.2,80.2,89.1,84.6,72.5,74.3,65.6,82.1,80.16649692297617
2016:Q3,Black,4.5,5.1,5.7,8.1,1.3,10.2,6.1,2.4,4.5,8.9,7.2,14.8,2.5,6.095256410167404
2016:Q3,Hispanic,3.1,3.6,5.1,6.3,1.8,4.3,4.4,2.1,3,6.9,6.7,8.3,2.8,4.353167773645458
2016:Q3,Other,7.4,8,9.9,8,5,9.3,9.4,6.4,8,11.7,11.8,11.3,12.7,9.38507889321097
2016:Q4,White,84.8,83.1,79,77.6,91.6,76.2,80,88.9,84.4,72.2,74,65.4,82.2,80.04478334795039
2016:Q4,Black,4.5,5.1,5.7,8,1.3,10.3,6.2,2.3,4.5,9,7.3,14.8,2.3,6.216622746267459
2016:Q4,Hispanic,3.1,3.6,5.1,6.4,1.7,4.3,4.3,2.1,3,6.9,6.7,8.3,2.8,4.3335139988052545
2016:Q4,Other,7.6,8.1,10.1,8,5.3,9.2,9.4,6.6,8.1,11.9,12,11.5,12.7,9.405079906976894
2017:Q1,White,84.6,82.9,78.8,77.5,91.4,76.3,79.8,88.7,84.2,72,73.7,65.1,83.4,79.7636750282932
2017:Q1,Black,4.6,5.2,5.8,8,1.3,10.4,6.5,2.3,4.6,9,7.3,15,2.2,6.52320786322801
2017:Q1,Hispanic,3.1,3.6,5.2,6.5,1.6,4.3,4.3,2.1,2.9,7,6.8,8.3,2.7,4.28753152833467
2017:Q1,Other,7.7,8.3,10.3,8.1,5.7,9,9.4,6.9,8.3,12,12.2,11.6,11.8,9.42558558014412
2017:Q2,White,84.5,82.8,78.5,77.5,91.1,76.3,79.6,88.2,84.2,71.9,73.5,65,84.1,79.55502104630186
2017:Q2,Black,4.6,5.2,5.8,7.9,1.3,10.5,6.7,2.3,4.6,9,7.3,15,2.3,6.7481648816585675
2017:Q2,Hispanic,3.1,3.6,5.2,6.5,1.5,4.3,4.2,2.2,2.8,7,6.8,8.3,2.8,4.24514472379776
2017:Q2,Other,7.9,8.5,10.5,8.1,6.1,8.9,9.5,7.3,8.4,12.1,12.3,11.8,10.9,9.451669348241808
2017:Q3,White,84.3,82.7,78.2,77.5,90.9,76.4,79.3,88,84,71.7,73.2,64.8,84.9,79.34686635392252
2017:Q3,Black,4.6,5.2,5.8,7.8,1.3,10.6,7,2.3,4.6,9.1,7.4,15,2.1,6.984559717934541
2017:Q3,Hispanic,3,3.5,5.2,6.5,1.4,4.3,4.2,2.1,2.8,7,6.9,8.2,2.8,4.193291335900837
2017:Q3,Other,8.1,8.6,10.8,8.1,6.4,8.7,9.5,7.6,8.6,12.3,12.5,12,10.3,9.475282592242106
2017:Q4,White,84.3,82.6,78,77.6,90.7,76.5,79.1,87.7,83.9,71.5,73,64.7,86,79.139213723809
2017:Q4,Black,4.6,5.1,5.7,7.7,1.3,10.6,7.2,2.3,4.6,9.1,7.4,14.9,2.1,7.226661195095472
2017:Q4,Hispanic,2.9,3.5,5.2,6.6,1.2,4.3,4.1,2.2,2.7,7,7,8.2,2.8,4.13383452273446
2017:Q4,Other,8.3,8.8,11,8.1,6.8,8.5,9.5,7.9,8.8,12.4,12.7,12.2,9.1,9.50029055836107
2018:Q1,White,84.1,82.4,77.8,77.7,90.5,76.6,79.1,87.4,83.8,71.5,72.9,64.6,86.7,79.11275243455327
2018:Q1,Black,4.6,5.1,5.7,7.6,1.3,10.7,7.3,2.3,4.6,9,7.3,15,2.2,7.262658031573048
2018:Q1,Hispanic,2.9,3.4,5.2,6.6,1.1,4.3,4.1,2.2,2.6,7,6.9,8.1,2.8,4.090693292165152
2018:Q1,Other,8.4,9,11.2,8.2,7.1,8.4,9.5,8.2,9,12.5,12.9,12.3,8.3,9.533896241708534
2018:Q2,White,84,82.4,77.7,77.7,90.3,76.8,79,87.2,83.8,71.4,72.7,64.6,86.8,79.0303919843341
2018:Q2,Black,4.6,5.1,5.7,7.5,1.2,10.7,7.4,2.2,4.5,9,7.3,14.9,2.3,7.380116818218939
2018:Q2,Hispanic,2.9,3.4,5.2,6.6,1,4.3,4,2.2,2.5,7,6.9,8,2.9,4.028588172112324
2018:Q2,Other,8.6,9.1,11.4,8.2,7.5,8.2,9.6,8.4,9.2,12.6,13,12.4,8,9.560903025334632
2018:Q3,White,84,82.4,77.5,77.9,90.1,77,78.9,87,83.9,71.4,72.6,64.6,87.6,78.92978012262148
2018:Q3,Black,4.5,5.1,5.6,7.4,1.2,10.7,7.5,2.2,4.4,9,7.2,14.8,2.1,7.5445917558866356
2018:Q3,Hispanic,2.8,3.3,5.2,6.6,0.9,4.3,3.9,2.1,2.4,7,6.9,7.9,2.9,3.9492873684584957
2018:Q3,Other,8.7,9.3,11.6,8.2,7.8,8,9.6,8.7,9.3,12.7,13.2,12.6,7.4,9.57634075303339
2018:Q4,White,83.8,82.1,77.5,78.1,89.8,77.2,79.3,86.9,83.9,71.3,72.6,64.7,87.3,79.30618744020079
2018:Q4,Black,4.5,5.1,5.6,7.1,1.2,10.7,7.2,2.1,4.3,8.9,7.2,14.7,2.3,7.161880368515554
2018:Q4,Hispanic,2.8,3.3,5.1,6.6,0.9,4.2,3.9,2.1,2.3,6.9,6.9,7.8,3,3.9236119606588225
2018:Q4,Other,8.9,9.4,11.8,8.2,8.1,7.8,9.6,8.9,9.5,12.9,13.4,12.8,7.4,9.60832023062484
2019:Q1,White,83.9,82.3,77.4,78.1,89.7,77.5,79,86.6,84,71.4,72.6,64.7,88.4,79.03616831580707
2019:Q1,Black,4.4,5,5.5,7.2,1.2,10.7,7.5,2.1,4.2,8.8,7.1,14.6,1.9,7.528926294170561
2019:Q1,Hispanic,2.7,3.2,5.1,6.5,0.7,4.2,3.8,2.1,2.2,6.8,6.8,7.7,2.8,3.806698322732664
2019:Q1,Other,9.1,9.5,12,8.3,8.4,7.7,9.6,9.2,9.6,13,13.5,12.9,6.9,9.628207067289704
2019:Q2,White,83.9,82.3,77.3,78.2,89.5,77.7,79,86.3,84.1,71.4,72.5,64.9,89.1,78.99077467341166
2019:Q2,Black,4.4,4.9,5.5,7.1,1.2,10.6,7.6,2.1,4.1,8.7,7,14.4,1.9,7.644312236103926
2019:Q2,Hispanic,2.6,3.1,5.1,6.4,0.6,4.1,3.7,2.1,2,6.8,6.8,7.6,2.8,3.7100148076095003
2019:Q2,Other,9.2,9.7,12.1,8.3,8.7,7.5,9.7,9.5,9.8,13.1,13.7,13.1,6.2,9.654898282874907
2019:Q3,White,83.9,82.3,77.4,78.6,89.3,78.1,79.1,86.2,84.3,71.5,72.5,65,90.1,79.05592590113628
2019:Q3,Black,4.3,4.8,5.3,6.7,1.1,10.5,7.6,2,4,8.6,7,14.3,1.7,7.64908440899148
2019:Q3,Hispanic,2.5,3,4.9,6.4,0.5,4.1,3.6,2,1.9,6.7,6.7,7.4,2.7,3.6147241665111802
2019:Q3,Other,9.3,9.8,12.4,8.2,9.1,7.3,9.7,9.8,9.8,13.2,13.8,13.3,5.5,9.68026552336106
2019:Q4,White,83.9,82.4,77.3,78.7,89.3,78,78.9,86.1,84.2,71.4,72.5,65,90,78.8717216636086
2019:Q4,Black,4.2,4.8,5.3,6.6,1.1,10.4,7.8,2,4,8.6,6.9,14.1,1.8,7.776196202470478
2019:Q4,Hispanic,2.5,3,5,6.5,0.5,4.1,3.6,2.1,2,6.7,6.8,7.5,2.7,3.630318200372859
2019:Q4,Other,9.4,9.9,12.5,8.3,9.1,7.4,9.7,9.9,9.9,13.3,13.9,13.4,5.5,9.721763933548065
2020:Q1,White,83.6,82,77.2,78.7,89.1,78,79.4,86,84.5,71.5,72.6,65,89.4,79.39418464180349
2020:Q1,Black,4.3,4.9,5.4,6.6,1.2,10.4,7.2,2,3.9,8.6,6.9,14.2,2.2,7.249427591107029
2020:Q1,Hispanic,2.6,3.1,5,6.5,0.5,4.1,3.7,2.1,2,6.7,6.7,7.5,3,3.6702912296640924
2020:Q1,Other,9.4,9.9,12.4,8.2,9.2,7.4,9.7,9.9,9.7,13.2,13.8,13.3,5.4,9.68609653742539
2020:Q2,White,83.7,82.2,77,78.8,89.3,78,78.9,85.8,84.3,71.5,72.6,65,89.6,78.92562255966743
2020:Q2,Black,4.3,4.8,5.4,6.6,1.1,10.4,7.7,2,3.9,8.5,6.9,14.2,2,7.738569196428364
2020:Q2,Hispanic,2.6,3.1,5.1,6.5,0.5,4.1,3.6,2.1,2.1,6.7,6.7,7.5,2.9,3.603651214450753
2020:Q2,Other,9.5,9.9,12.5,8.2,9.1,7.5,9.7,10,9.7,13.3,13.9,13.3,5.5,9.732157029453447
2020:Q3,White,83.6,82.2,76.9,78.7,89.4,78,78.8,85.6,84,71.7,72.7,65,90.6,78.7676234352447
2020:Q3,Black,4.3,4.8,5.4,6.6,1.1,10.3,7.9,2,4,8.4,6.8,14.2,2,7.923919479373776
2020:Q3,Hispanic,2.6,3.1,5.1,6.5,0.5,4.1,3.6,2.2,2.1,6.7,6.7,7.5,2.8,3.5789918010818567
2020:Q3,Other,9.5,9.9,12.5,8.2,9,7.6,9.7,10.1,9.8,13.2,13.8,13.3,4.7,9.72946528429966
2020:Q4,White,83.6,82.3,76.8,78.6,89.5,77.9,78.5,85.4,83.8,72,72.9,65,91.3,78.48588141207308
2020:Q4,Black,4.3,4.7,5.5,6.6,1.1,10.3,8.2,2,4.1,8.3,6.7,14.2,2.1,8.229399306719353
2020:Q4,Hispanic,2.6,3,5.2,6.6,0.5,4.1,3.6,2.3,2.2,6.6,6.7,7.5,2.8,3.575232368102547
2020:Q4,Other,9.5,9.9,12.5,8.1,8.9,7.7,9.7,10.3,9.9,13.1,13.8,13.4,3.8,9.70948691310502
2021:Q1,White,83.5,82.3,76.6,78.5,89.6,77.9,78.4,85.2,83.5,72.2,73,64.9,91.8,78.41421625095103
2021:Q1,Black,4.3,4.8,5.6,6.8,1.1,10.4,8.4,2.1,4.3,8.4,6.7,14.4,2.2,8.389431165268094
2021:Q1,Hispanic,2.6,3.1,5.4,6.6,0.5,4.1,3.6,2.4,2.3,6.6,6.6,7.4,2.7,3.5582726714114026
2021:Q1,Other,9.5,9.9,12.4,8.1,8.9,7.6,9.6,10.4,9.9,12.9,13.7,13.3,3.3,9.638079912369472
2021:Q2,White,83.4,82.1,76.2,78.1,89.6,77.7,78.2,84.8,83.4,72.1,72.9,64.8,92,78.16517171477133
2021:Q2,Black,4.4,4.8,5.8,7,1.1,10.5,8.6,2.1,4.3,8.4,6.7,14.4,2.2,8.61403049770416
2021:Q2,Hispanic,2.7,3.1,5.5,6.7,0.5,4.1,3.6,2.5,2.4,6.6,6.6,7.4,2.7,3.5592765278271274
2021:Q2,Other,9.6,10,12.5,8.2,8.9,7.7,9.7,10.6,9.9,12.9,13.7,13.4,3.1,9.661521259697384
2021:Q3,White,83.1,81.9,75.8,77.9,89.5,77.6,78.1,84.3,83.3,71.8,72.6,64.6,92,78.07028557014665
2021:Q3,Black,4.4,4.8,5.9,7.1,1.1,10.5,8.6,2.1,4.3,8.4,6.8,14.3,2.3,8.586481935173985
2021:Q3,Hispanic,2.8,3.2,5.7,6.8,0.5,4.1,3.6,2.6,2.4,6.7,6.7,7.5,2.8,3.5761539829564586
2021:Q3,Other,9.7,10.1,12.6,8.2,9,7.8,9.8,11,10,13.1,13.9,13.5,3,9.767078511722914
2021:Q4,White,83,81.8,75.7,77.7,89.5,77.6,77.9,83.9,83.1,71.6,72.3,64.6,91.2,77.91501808496515
2021:Q4,Black,4.4,4.8,5.9,7.2,1.1,10.5,8.7,2.1,4.4,8.5,6.9,14.3,2.6,8.715405144236472
2021:Q4,Hispanic,2.8,3.2,5.8,6.9,0.5,4.2,3.6,2.7,2.5,6.8,6.9,7.6,3.1,3.590229076225302
2021:Q4,Other,9.8,10.2,12.7,8.3,9,7.8,9.8,11.2,10.1,13.1,13.9,13.6,3.2,9.779347694573069
2022:Q1,White,82.7,81.4,75.2,77.5,89.5,77.5,78.1,83.7,83.1,71.3,72,64.4,90.9,78.06188277015302
2022:Q1,Black,4.5,4.9,6.1,7.3,1.1,10.5,8.5,2.2,4.4,8.6,7.1,14.3,2.7,8.548146153461396
2022:Q1,Hispanic,3,3.4,6,6.9,0.5,4.2,3.6,2.8,2.5,6.9,7,7.7,3.1,3.616634827749622
2022:Q1,Other,9.9,10.2,12.7,8.3,9,7.8,9.8,11.3,10.1,13.1,13.9,13.6,3.3,9.773336248635957
2022:Q2,White,82.2,80.9,74.9,77.5,89.3,77.4,78.4,83.4,83.1,71.1,71.9,64.4,90.1,78.40269331969512
2022:Q2,Black,4.6,5.1,6.2,7.3,1.1,10.6,8.1,2.2,4.4,8.7,7.2,14.3,2.8,8.13566142847545
2022:Q2,Hispanic,3.2,3.6,6.1,7,0.5,4.2,3.7,2.9,2.5,7,7.1,7.7,3.3,3.670990082583437
2022:Q2,Other,10,10.4,12.7,8.2,9.1,7.8,9.8,11.5,10,13.2,13.9,13.6,3.9,9.790655169246
2022:Q3,White,82.1,80.8,75,77.4,89.1,77.3,78.5,83.2,83.2,71,71.8,64.3,89.8,78.48162690316074
2022:Q3,Black,4.6,5.1,6.1,7.3,1.1,10.6,7.9,2.2,4.3,8.7,7.1,14.3,2.9,7.946420945315225
2022:Q3,Hispanic,3.2,3.6,6.1,7,0.5,4.2,3.7,2.9,2.4,7,7.1,7.7,3.3,3.7065798749836336
2022:Q3,Other,10.1,10.5,12.8,8.3,9.2,7.9,9.9,11.7,10.1,13.3,14,13.8,4,9.865372276540407
2022:Q4,White,82.2,80.9,74.9,77.2,89.1,77.2,78.2,83.2,83.3,70.7,71.6,64.1,88.5,78.2429868548202
2022:Q4,Black,4.5,5,6.1,7.3,1.1,10.5,8.1,2.2,4.2,8.7,7.1,14.2,3,8.084816513193978
2022:Q4,Hispanic,3.1,3.5,6,7.1,0.5,4.2,3.7,2.9,2.3,7.1,7.1,7.7,3.5,3.700105911963172
2022:Q4,Other,10.2,10.6,13,8.4,9.3,8.1,10,11.7,10.2,13.6,14.1,14,5,9.972090720022653
2023:Q1,White,82.3,80.9,74.8,77.1,89,77,77.9,83,83.4,70.7,71.7,64,89,77.92390954543032
2023:Q1,Black,4.4,4.9,6,7.3,1.1,10.5,8.2,2.2,4,8.6,7,14.2,2.7,8.248235746284422
2023:Q1,Hispanic,3,3.5,6,7.1,0.5,4.3,3.7,2.9,2.2,7,7.1,7.7,3.4,3.707351391692295
2023:Q1,Other,10.3,10.7,13.1,8.5,9.4,8.2,10.1,11.9,10.4,13.7,14.3,14.2,4.9,10.120503316592968
